transaction_id,sender_id,receiver_id,tx_type,amount,timestamp,is_fraud,fraud_scenario
TX_b1cd01e5,U_c908eb,U_bd67fe,P2P_TRANSFER,8656.16,2026-03-04 00:43:00,0,Normal
TX_0ce35e40,U_aa4e5b,A_592fb9,PAYMENT,7608.16,2026-03-10 14:29:00,0,Normal
TX_14e014db,U_0e77d7,U_0a3d01,P2P_TRANSFER,10794.29,2026-03-10 05:48:00,0,Normal
TX_53b07b67,U_e1232d,A_d5a32f,WITHDRAWAL,11143.53,2026-03-05 18:00:00,0,Normal
TX_718dfb45,U_ddcbe4,U_d6b154,P2P_TRANSFER,6014.54,2026-03-01 18:35:00,0,Normal
TX_e1544774,U_66aad5,A_41bc3b,PAYMENT,1599.25,2026-03-05 09:10:00,0,Normal
TX_e027aab9,U_ae4e0c,A_0f4480,WITHDRAWAL,4880.97,2026-03-01 20:16:00,0,Normal
TX_44b2b24c,U_d7b71b,A_c1544d,PAYMENT,410.43,2026-03-10 23:02:00,0,Normal
TX_a7386ec9,I_MSHWARI,U_eb6a22,LOAN_DISBURSEMENT,1536.51,2026-03-12 11:36:00,0,Normal
TX_70638762,U_9bf183,A_bca0c2,PAYMENT,9750.09,2026-03-04 00:29:00,0,Normal
TX_2dcc1b99,U_163ce3,U_32780b,P2P_TRANSFER,12238.74,2026-03-10 13:28:00,0,Normal
TX_0890e97e,U_c2d939,U_1f93b2,P2P_TRANSFER,7286.05,2026-03-07 10:25:00,0,Normal
TX_b7f93feb,U_8bc955,A_e6837e,WITHDRAWAL,12005.69,2026-03-09 16:28:00,0,Normal
TX_26afadb6,U_c34efc,U_bb6542,P2P_TRANSFER,14395.8,2026-03-13 15:13:00,0,Normal
TX_bd9f0188,U_216fbb,U_27db49,P2P_TRANSFER,857.9,2026-03-06 19:21:00,0,Normal
TX_acae36b2,U_a1435a,A_0da129,WITHDRAWAL,5972.87,2026-03-14 04:39:00,0,Normal
TX_3bd51324,U_7e8bdc,U_027ac2,P2P_TRANSFER,14551.83,2026-03-04 21:14:00,0,Normal
TX_fbb35c96,U_0ce33a,U_0300fa,P2P_TRANSFER,6687.11,2026-03-03 00:51:00,0,Normal
TX_0c7082b1,U_79bb46,U_d04ae9,P2P_TRANSFER,12211.81,2026-03-08 22:27:00,0,Normal
TX_27f7d501,U_bb8ab3,U_3f4909,P2P_TRANSFER,4670.08,2026-03-03 07:15:00,0,Normal
TX_343744da,I_MSHWARI,U_23bf2a,LOAN_DISBURSEMENT,12246.11,2026-03-08 11:41:00,0,Normal
TX_db8e6acf,U_21a270,A_2f99d1,PAYMENT,4450.5,2026-03-07 13:54:00,0,Normal
TX_1b4a05f0,U_364bc9,A_abd9ce,PAYMENT,13722.81,2026-03-13 03:06:00,0,Normal
TX_c04ec765,U_03a37c,U_4017a0,P2P_TRANSFER,3095.93,2026-03-12 14:36:00,0,Normal
TX_34b67989,U_f2e544,A_ae024a,PAYMENT,12835.13,2026-03-14 02:01:00,0,Normal
TX_d9ead2fd,U_883926,A_e0b8c5,WITHDRAWAL,8503.24,2026-03-01 08:12:00,0,Normal
TX_8b48503a,U_041723,A_5b2e3e,PAYMENT,14360.86,2026-03-05 19:26:00,0,Normal
TX_32662d98,U_f6997a,A_726650,WITHDRAWAL,123.58,2026-03-01 22:52:00,0,Normal
TX_946c8158,U_93aa23,A_3b35f3,WITHDRAWAL,13437.76,2026-03-04 12:14:00,0,Normal
TX_9679f5f5,U_85b406,U_2c3c7a,P2P_TRANSFER,9915.08,2026-03-02 03:04:00,0,Normal
TX_0ffbb4b0,U_feed34,A_f5c77f,PAYMENT,10840.18,2026-03-13 19:41:00,0,Normal
TX_88860697,U_65158d,A_8b497c,WITHDRAWAL,782.41,2026-03-12 20:51:00,0,Normal
TX_93c45433,U_a0fd8c,A_1f7c54,PAYMENT,11667.35,2026-03-06 01:53:00,0,Normal
TX_89789331,U_118ff4,A_b02023,PAYMENT,8204.7,2026-03-10 16:52:00,0,Normal
TX_b291594f,U_55f117,U_c3c46a,P2P_TRANSFER,7828.1,2026-03-12 00:49:00,0,Normal
TX_407edaf2,U_881b3d,U_fa8dbe,P2P_TRANSFER,10949.29,2026-03-08 01:32:00,0,Normal
TX_55eb5024,U_a164a5,U_1f5e94,P2P_TRANSFER,12169.41,2026-03-02 00:42:00,0,Normal
TX_84f2ad8a,U_c9ee7e,U_75a9c8,P2P_TRANSFER,11844.23,2026-03-03 08:14:00,0,Normal
TX_d3978663,U_275f36,A_e0ce2f,PAYMENT,3526.62,2026-03-09 20:37:00,0,Normal
TX_399f9679,U_dd8f9a,A_41bc3b,PAYMENT,13898.04,2026-03-13 13:48:00,0,Normal
TX_43c53d8e,U_459788,A_460826,WITHDRAWAL,13124.13,2026-03-13 19:40:00,0,Normal
TX_70cf3292,U_452f1f,U_e7e4db,P2P_TRANSFER,13485.56,2026-03-03 01:55:00,0,Normal
TX_22e1c133,U_261f7a,U_3a46b1,P2P_TRANSFER,12460.38,2026-03-08 03:47:00,0,Normal
TX_d79a1280,U_51d205,A_73f6cf,WITHDRAWAL,12704.81,2026-03-05 19:32:00,0,Normal
TX_7901ca24,U_c2b150,U_9b4652,P2P_TRANSFER,626.88,2026-03-08 02:57:00,0,Normal
TX_b380ebdc,U_5bef34,U_9d76f1,P2P_TRANSFER,12538.75,2026-03-01 03:43:00,0,Normal
TX_03982eed,U_12f51e,U_40cd9d,P2P_TRANSFER,2985.44,2026-03-14 03:56:00,0,Normal
TX_ffd0f6ac,U_876e41,A_a0f44d,WITHDRAWAL,13326.82,2026-03-07 09:41:00,0,Normal
TX_8ac688d6,U_15cfa0,U_e4587e,P2P_TRANSFER,5346.76,2026-03-09 05:39:00,0,Normal
TX_6bf81354,I_FULIZA,U_b72df8,LOAN_DISBURSEMENT,12005.66,2026-03-13 20:40:00,0,Normal
TX_9af1673c,U_f3d181,U_0c2c77,P2P_TRANSFER,7859.35,2026-03-07 16:32:00,0,Normal
TX_a9730803,U_699731,U_0937e0,P2P_TRANSFER,10603.63,2026-03-09 22:15:00,0,Normal
TX_21f1cf0a,U_584228,A_69c753,PAYMENT,5783.5,2026-03-14 20:33:00,0,Normal
TX_d44c9db0,U_de3d15,U_20fee0,P2P_TRANSFER,2104.92,2026-03-12 17:27:00,0,Normal
TX_b596c96f,I_FULIZA,U_93aa23,LOAN_DISBURSEMENT,11065.08,2026-03-12 09:20:00,0,Normal
TX_5df5e618,U_879418,U_a7497e,P2P_TRANSFER,11739.86,2026-03-06 14:21:00,0,Normal
TX_9f8dfb0a,U_3c2aff,A_aec680,WITHDRAWAL,3710.18,2026-03-06 09:51:00,0,Normal
TX_3c98aa22,U_99dc77,A_3aee75,PAYMENT,480.98,2026-03-09 02:44:00,0,Normal
TX_95200f47,U_1271a6,A_290ec0,PAYMENT,5566.28,2026-03-14 02:26:00,0,Normal
TX_839054e1,U_e71212,A_1f7c54,PAYMENT,2496.32,2026-03-05 16:06:00,0,Normal
TX_f2b1ff2b,U_044487,U_e7dca6,P2P_TRANSFER,9111.61,2026-03-02 17:35:00,0,Normal
TX_879b8259,U_904f5d,U_e4e08f,P2P_TRANSFER,1659.06,2026-03-13 23:50:00,0,Normal
TX_59a2d0d4,U_473cb4,A_a115b1,PAYMENT,4214.37,2026-03-08 02:15:00,0,Normal
TX_216f7b69,U_b3d1ff,A_ff0f44,PAYMENT,7264.9,2026-03-10 12:06:00,0,Normal
TX_00f2d428,U_9a6a67,A_46f5eb,WITHDRAWAL,2879.97,2026-03-10 17:08:00,0,Normal
TX_5f53f2c3,U_96c0f4,U_ef8fed,P2P_TRANSFER,7077.42,2026-03-02 15:52:00,0,Normal
TX_da23df19,U_a5c34e,U_a4ca3a,P2P_TRANSFER,10009.04,2026-03-05 21:08:00,0,Normal
TX_3a9d2a01,U_500f8a,A_c79209,PAYMENT,9308.66,2026-03-01 00:38:00,0,Normal
TX_c18138c6,I_FULIZA,U_fe3694,LOAN_DISBURSEMENT,5473.72,2026-03-05 22:57:00,0,Normal
TX_8d7be12f,U_d45818,U_74e259,P2P_TRANSFER,9645.54,2026-03-01 05:45:00,0,Normal
TX_c427bade,U_5682fd,U_814a6e,P2P_TRANSFER,1500.54,2026-03-02 01:43:00,0,Normal
TX_68ea2a0b,U_c2d8d4,U_b9bc47,P2P_TRANSFER,4063.33,2026-03-03 19:35:00,0,Normal
TX_140b4cd6,U_5b8667,A_dd753f,PAYMENT,11432.36,2026-03-01 21:44:00,0,Normal
TX_9094324d,U_e7417d,A_2409e0,WITHDRAWAL,1084.9,2026-03-10 13:13:00,0,Normal
TX_c729f1c5,U_cf1dd8,A_be8ca8,WITHDRAWAL,9442.03,2026-03-04 00:56:00,0,Normal
TX_0f2eb411,U_c1c57d,A_752e3e,WITHDRAWAL,4327.76,2026-03-02 22:45:00,0,Normal
TX_e665ffdb,I_FULIZA,U_c30c1a,LOAN_DISBURSEMENT,12354.2,2026-03-11 14:28:00,0,Normal
TX_2f9590f5,U_f857db,U_f7c620,P2P_TRANSFER,3664.56,2026-03-09 04:06:00,0,Normal
TX_17bdd453,U_43ef44,A_5b7757,PAYMENT,12133.16,2026-03-05 18:12:00,0,Normal
TX_f97cb7d6,U_05b1d1,U_50f0b3,P2P_TRANSFER,10296.81,2026-03-10 00:06:00,0,Normal
TX_6e7109b1,U_2a2969,A_ae024a,PAYMENT,1356.6,2026-03-03 09:00:00,0,Normal
TX_44ac682b,U_7949dd,U_9ca63a,P2P_TRANSFER,12123.0,2026-03-14 12:22:00,0,Normal
TX_caf269f8,U_eef551,A_adce55,WITHDRAWAL,3664.99,2026-03-05 19:15:00,0,Normal
TX_9ff2e26f,U_f2b21b,A_a115b1,PAYMENT,6410.47,2026-03-14 10:13:00,0,Normal
TX_81650072,U_7f57f8,A_41d108,WITHDRAWAL,11406.86,2026-03-13 23:11:00,0,Normal
TX_5d70ee50,U_f4fccc,A_784af3,PAYMENT,2367.0,2026-03-12 02:20:00,0,Normal
TX_056baa5a,U_28f962,A_8d5572,PAYMENT,6272.14,2026-03-13 03:47:00,0,Normal
TX_f7dacb41,U_cfed2e,A_922cd9,PAYMENT,14785.59,2026-03-08 02:41:00,0,Normal
TX_60a349f9,U_fbdc61,A_eb8d6f,WITHDRAWAL,3367.02,2026-03-04 14:23:00,0,Normal
TX_9257c9f7,U_e44e68,A_3dc018,PAYMENT,14127.17,2026-03-07 16:36:00,0,Normal
TX_69b7f7c0,U_f9c955,U_d22c9d,P2P_TRANSFER,2250.89,2026-03-01 07:13:00,0,Normal
TX_53e3d6e4,U_c961e9,A_0c85db,WITHDRAWAL,273.47,2026-03-14 07:33:00,0,Normal
TX_57652f90,U_394740,A_6e863a,WITHDRAWAL,11846.66,2026-03-13 05:06:00,0,Normal
TX_383570de,U_2ad29f,A_5b164c,WITHDRAWAL,8531.6,2026-03-12 19:31:00,0,Normal
TX_d202f41c,I_FULIZA,U_12375a,LOAN_DISBURSEMENT,4242.27,2026-03-01 02:54:00,0,Normal
TX_bc4854d5,U_af5c15,A_f7a541,WITHDRAWAL,11872.8,2026-03-01 07:53:00,0,Normal
TX_ca9d5a8b,U_43209d,U_9e9597,P2P_TRANSFER,8691.14,2026-03-05 21:50:00,0,Normal
TX_b6746ae8,U_464269,U_379814,P2P_TRANSFER,7509.24,2026-03-02 17:22:00,0,Normal
TX_79909505,U_c3c46a,A_6508fe,PAYMENT,1559.88,2026-03-01 23:11:00,0,Normal
TX_eb708114,U_2b5e29,U_f61906,P2P_TRANSFER,14657.77,2026-03-09 21:02:00,0,Normal
TX_39a838f0,U_a077fb,A_244fdb,PAYMENT,1480.58,2026-03-09 17:35:00,0,Normal
TX_2430e5c4,U_e770d6,U_4be9f1,P2P_TRANSFER,11369.56,2026-03-03 22:50:00,0,Normal
TX_2b584cf8,U_ac692d,A_3b5ae5,PAYMENT,1882.99,2026-03-10 23:57:00,0,Normal
TX_6fc179ee,U_05b1d1,A_f94cd5,PAYMENT,3327.79,2026-03-06 23:51:00,0,Normal
TX_2f8e5717,I_MSHWARI,U_484b3d,LOAN_DISBURSEMENT,12456.56,2026-03-10 02:18:00,0,Normal
TX_fcf435c0,U_5bd5be,A_590f81,PAYMENT,11516.24,2026-03-05 18:25:00,0,Normal
TX_79bd9417,U_e90086,U_6264f0,P2P_TRANSFER,13421.83,2026-03-11 10:37:00,0,Normal
TX_e4c995d7,U_7f7e39,A_14b119,WITHDRAWAL,6463.07,2026-03-09 14:02:00,0,Normal
TX_f6e34f20,U_7bc405,A_e38ef2,PAYMENT,3862.04,2026-03-07 22:11:00,0,Normal
TX_f030a0b3,U_5549af,A_1b039b,WITHDRAWAL,405.6,2026-03-03 21:22:00,0,Normal
TX_ae29fdcc,U_63d24b,A_4ec57c,WITHDRAWAL,3189.31,2026-03-09 05:15:00,0,Normal
TX_2e066bad,I_MSHWARI,U_c5a0b7,LOAN_DISBURSEMENT,1946.84,2026-03-14 14:41:00,0,Normal
TX_07ec51e7,U_054ebf,A_4f0aac,PAYMENT,8530.59,2026-03-02 22:28:00,0,Normal
TX_59303626,U_2a76d6,A_e7a5f3,PAYMENT,11352.77,2026-03-03 13:49:00,0,Normal
TX_16bcec21,U_6a636d,A_e67d4b,WITHDRAWAL,14485.84,2026-03-01 07:06:00,0,Normal
TX_da15475c,U_c1c57d,U_27d322,P2P_TRANSFER,10058.81,2026-03-07 20:32:00,0,Normal
TX_71c17ce8,U_d4f34c,U_bca973,P2P_TRANSFER,13074.71,2026-03-13 06:31:00,0,Normal
TX_db347e6d,U_1b1c3b,U_8fff5f,P2P_TRANSFER,7041.85,2026-03-02 13:08:00,0,Normal
TX_33a74524,U_71a499,A_e5d764,PAYMENT,4167.05,2026-03-10 21:02:00,0,Normal
TX_a2a4d81c,I_MSHWARI,U_b9f639,LOAN_DISBURSEMENT,10938.91,2026-03-03 20:04:00,0,Normal
TX_7ffa86b4,U_59c0d1,U_f4f736,P2P_TRANSFER,2555.69,2026-03-02 22:12:00,0,Normal
TX_2204792d,U_cce1b1,U_61828f,P2P_TRANSFER,7968.26,2026-03-10 06:14:00,0,Normal
TX_b6113cad,U_0bdebf,A_152fed,WITHDRAWAL,13754.86,2026-03-07 14:24:00,0,Normal
TX_718cd70b,U_1a4807,U_b16111,P2P_TRANSFER,204.18,2026-03-10 22:46:00,0,Normal
TX_d1ddaf42,U_d22c9d,A_726650,WITHDRAWAL,7855.0,2026-03-14 12:32:00,0,Normal
TX_e8acf4f6,U_2238d8,A_46f5eb,WITHDRAWAL,12840.08,2026-03-04 13:16:00,0,Normal
TX_48c24fd6,U_5af547,A_9b5740,PAYMENT,6960.25,2026-03-03 11:51:00,0,Normal
TX_6470194f,U_ca53b3,A_649134,PAYMENT,2103.67,2026-03-08 15:44:00,0,Normal
TX_803280c4,U_4a25a8,U_c818a1,P2P_TRANSFER,12187.5,2026-03-14 20:29:00,0,Normal
TX_88db54be,U_83b9a5,U_a6999d,P2P_TRANSFER,3430.72,2026-03-02 17:54:00,0,Normal
TX_c63e1976,U_6246b8,U_8e8519,P2P_TRANSFER,13397.0,2026-03-10 17:40:00,0,Normal
TX_a59d727b,U_88ecdc,U_87c290,P2P_TRANSFER,11105.39,2026-03-11 16:47:00,0,Normal
TX_d9877db3,U_45deb7,U_3e1cd4,P2P_TRANSFER,5686.64,2026-03-09 07:45:00,0,Normal
TX_6a1123ef,U_cff625,A_5b7757,PAYMENT,9282.71,2026-03-08 20:23:00,0,Normal
TX_d82043c0,U_8a63c5,A_5b7757,PAYMENT,7009.63,2026-03-09 06:20:00,0,Normal
TX_9e5caeb7,U_4d2125,A_34d5d8,PAYMENT,14989.53,2026-03-05 22:42:00,0,Normal
TX_19fa6514,U_f23532,U_0f6ff8,P2P_TRANSFER,1255.32,2026-03-07 05:21:00,0,Normal
TX_494416e9,U_6d1ad5,A_ddf771,WITHDRAWAL,2323.91,2026-03-02 21:31:00,0,Normal
TX_63cf9758,U_2ddf52,A_60bb42,WITHDRAWAL,13237.5,2026-03-02 14:23:00,0,Normal
TX_680f7b25,U_e7fa54,U_2f8191,P2P_TRANSFER,6283.54,2026-03-07 04:28:00,0,Normal
TX_3bb8f788,U_e3178c,A_ff0f44,PAYMENT,3599.72,2026-03-01 09:50:00,0,Normal
TX_4a807532,U_1690a7,U_19159e,P2P_TRANSFER,2520.67,2026-03-01 08:38:00,0,Normal
TX_121766bb,U_8f07c6,U_a5718b,P2P_TRANSFER,6196.58,2026-03-01 14:43:00,0,Normal
TX_539c4a8d,U_08b12c,U_c5a0b7,P2P_TRANSFER,10137.53,2026-03-04 07:42:00,0,Normal
TX_0dd5ff96,I_MSHWARI,U_bddcc2,LOAN_DISBURSEMENT,2879.58,2026-03-01 04:09:00,0,Normal
TX_7a79b6a2,U_65cf6a,A_e5d764,PAYMENT,5964.83,2026-03-02 04:24:00,0,Normal
TX_306d06f3,U_be683c,A_721c42,PAYMENT,5795.79,2026-03-08 20:48:00,0,Normal
TX_d527a086,U_204477,A_fdf4d3,WITHDRAWAL,4884.59,2026-03-12 06:48:00,0,Normal
TX_46f607c0,U_3bbcdb,A_1e9f26,PAYMENT,8427.64,2026-03-14 14:58:00,0,Normal
TX_091ca978,U_b3d5ee,U_99feca,P2P_TRANSFER,8410.97,2026-03-12 20:43:00,0,Normal
TX_48c2ff8e,U_73a9e2,U_afe703,P2P_TRANSFER,12591.44,2026-03-12 22:43:00,0,Normal
TX_dd710fab,U_131f19,A_eb8d6f,WITHDRAWAL,12282.15,2026-03-03 03:31:00,0,Normal
TX_deffc7ec,U_48ee16,A_73f6cf,WITHDRAWAL,3998.78,2026-03-01 00:07:00,0,Normal
TX_64e725d2,U_ec05e8,A_26986b,PAYMENT,9877.3,2026-03-01 00:49:00,0,Normal
TX_365ad86c,I_FULIZA,U_0996f9,LOAN_DISBURSEMENT,9268.04,2026-03-06 23:09:00,0,Normal
TX_8ff9a611,I_MSHWARI,U_cd2570,LOAN_DISBURSEMENT,14103.17,2026-03-02 09:58:00,0,Normal
TX_7bc8978f,U_f2b21b,U_a5718b,P2P_TRANSFER,1348.23,2026-03-11 00:37:00,0,Normal
TX_88021e69,U_90725a,U_458d1f,P2P_TRANSFER,6538.37,2026-03-11 00:07:00,0,Normal
TX_7d0e07af,U_5af547,U_7e3f63,P2P_TRANSFER,13454.78,2026-03-10 20:14:00,0,Normal
TX_0baf0bd3,U_d48a24,A_f8311c,PAYMENT,7868.35,2026-03-07 20:55:00,0,Normal
TX_00dd1cbc,U_12373d,A_c79209,PAYMENT,9644.48,2026-03-03 10:28:00,0,Normal
TX_a1ec8b52,U_af3602,A_590f81,PAYMENT,8709.4,2026-03-03 04:46:00,0,Normal
TX_ee19427f,U_03980c,A_73f6cf,WITHDRAWAL,6759.89,2026-03-02 08:16:00,0,Normal
TX_7ded9ac7,U_6429e9,U_ecf7a3,P2P_TRANSFER,2408.09,2026-03-04 10:44:00,0,Normal
TX_6d0eb995,U_591dd1,A_871584,PAYMENT,7570.69,2026-03-09 11:54:00,0,Normal
TX_64b20b78,U_d3c1d4,U_ec7f2d,P2P_TRANSFER,485.78,2026-03-03 17:50:00,0,Normal
TX_2ba78a25,U_801724,U_3f8661,P2P_TRANSFER,5140.88,2026-03-11 07:02:00,0,Normal
TX_cc09727d,U_875523,U_ec05e8,P2P_TRANSFER,13332.67,2026-03-04 23:45:00,0,Normal
TX_aee244fa,U_328e93,A_3b5ae5,PAYMENT,11600.3,2026-03-11 05:57:00,0,Normal
TX_d00fd76d,U_5408fb,U_a38fbc,P2P_TRANSFER,2590.51,2026-03-03 11:35:00,0,Normal
TX_777c0bbd,U_276580,U_5d615d,P2P_TRANSFER,4622.19,2026-03-13 09:52:00,0,Normal
TX_ba7e411d,U_7355c3,A_98237c,WITHDRAWAL,7783.72,2026-03-07 17:18:00,0,Normal
TX_d3ba07dc,I_MSHWARI,U_03b381,LOAN_DISBURSEMENT,6659.95,2026-03-02 07:56:00,0,Normal
TX_9047727a,U_875523,A_39d982,PAYMENT,3229.67,2026-03-08 17:08:00,0,Normal
TX_d5eb826d,U_f20a99,A_e7a5f3,PAYMENT,14247.25,2026-03-10 20:23:00,0,Normal
TX_f1e9485c,U_4041e1,A_e7a5f3,PAYMENT,2143.24,2026-03-05 14:35:00,0,Normal
TX_f3f32993,U_a8e4e0,U_02fd9d,P2P_TRANSFER,4514.66,2026-03-09 19:48:00,0,Normal
TX_ed394ae6,U_3cdd01,U_808ed7,P2P_TRANSFER,11329.81,2026-03-03 11:48:00,0,Normal
TX_07dfe226,U_260416,U_473f2f,P2P_TRANSFER,10569.39,2026-03-07 18:05:00,0,Normal
TX_a5f5264e,U_7722c8,A_202c13,WITHDRAWAL,10986.07,2026-03-04 02:52:00,0,Normal
TX_6a8533ca,U_e67dc0,U_715558,P2P_TRANSFER,12789.26,2026-03-04 07:28:00,0,Normal
TX_b95363bd,U_205efa,A_a54226,WITHDRAWAL,5243.65,2026-03-12 00:48:00,0,Normal
TX_3f14e0e3,U_b220a6,A_660fdc,PAYMENT,7484.28,2026-03-01 11:22:00,0,Normal
TX_fd2b4b1f,U_ad7eb6,A_66a048,PAYMENT,7859.36,2026-03-13 11:12:00,0,Normal
TX_358d2f84,U_08b12c,A_6fcd76,PAYMENT,2677.1,2026-03-12 14:14:00,0,Normal
TX_f2265df1,U_565c48,A_26986b,PAYMENT,5459.08,2026-03-01 02:29:00,0,Normal
TX_9e110577,U_3e1024,A_2aaffc,WITHDRAWAL,1920.25,2026-03-02 20:36:00,0,Normal
TX_0684023b,U_7a17b3,A_1b2793,PAYMENT,13222.38,2026-03-03 21:26:00,0,Normal
TX_e21c0dfb,U_ddd85c,U_8d234d,P2P_TRANSFER,13215.08,2026-03-04 02:16:00,0,Normal
TX_1814e35b,U_a26935,A_8af3e7,PAYMENT,13319.39,2026-03-12 22:40:00,0,Normal
TX_0f2e5b09,U_11dc90,U_8e343a,P2P_TRANSFER,11849.94,2026-03-04 14:34:00,0,Normal
TX_7de08108,U_0bff90,U_3e850d,P2P_TRANSFER,5681.49,2026-03-01 10:36:00,0,Normal
TX_37bbe594,U_2f60de,A_7cf8ea,PAYMENT,4489.92,2026-03-02 03:01:00,0,Normal
TX_6e494f30,U_a3015f,A_04ee90,WITHDRAWAL,12850.16,2026-03-09 14:47:00,0,Normal
TX_0fff0892,U_bdb03c,U_ad9bfb,P2P_TRANSFER,6369.8,2026-03-12 19:48:00,0,Normal
TX_8901a4ff,U_0b4b1b,A_a115b1,PAYMENT,4281.9,2026-03-10 16:00:00,0,Normal
TX_3e2f9992,U_c58e29,U_5ead2e,P2P_TRANSFER,13438.49,2026-03-14 13:10:00,0,Normal
TX_2ff110b0,U_e4e08f,A_c14fbe,PAYMENT,5298.73,2026-03-09 03:26:00,0,Normal
TX_e12f6847,U_b3d5ee,A_ddf771,WITHDRAWAL,3114.43,2026-03-14 07:28:00,0,Normal
TX_76c5dd41,I_MSHWARI,U_dc28cc,LOAN_DISBURSEMENT,7209.0,2026-03-09 23:07:00,0,Normal
TX_1fdb990a,U_51306f,A_39d982,PAYMENT,12285.57,2026-03-04 22:26:00,0,Normal
TX_87878bdf,U_a4ff15,A_db6fbe,PAYMENT,400.41,2026-03-08 03:46:00,0,Normal
TX_c021f5aa,U_16e9fd,A_871584,PAYMENT,9729.34,2026-03-03 04:29:00,0,Normal
TX_b303494d,U_2ce31f,A_3b11f5,PAYMENT,13692.57,2026-03-14 17:41:00,0,Normal
TX_52ef654c,U_46385f,A_0c85db,WITHDRAWAL,1853.24,2026-03-12 23:23:00,0,Normal
TX_f5bac42f,U_04804e,A_7cf8ea,PAYMENT,676.24,2026-03-03 07:22:00,0,Normal
TX_781a26b5,U_e36a46,A_c79209,PAYMENT,491.83,2026-03-02 17:02:00,0,Normal
TX_0221c039,U_814578,A_1b2793,PAYMENT,3437.97,2026-03-01 22:08:00,0,Normal
TX_b1a58d55,U_57aa13,U_ff2932,P2P_TRANSFER,1032.1,2026-03-10 16:52:00,0,Normal
TX_b9e2ad88,U_e9b280,U_22ff9d,P2P_TRANSFER,7853.84,2026-03-04 07:45:00,0,Normal
TX_61618f15,U_f1cb89,A_39d982,PAYMENT,3793.38,2026-03-13 09:49:00,0,Normal
TX_6840a561,U_d3bd66,A_ff0f44,PAYMENT,14635.77,2026-03-04 15:07:00,0,Normal
TX_f4ffca93,U_6f7a87,A_852003,PAYMENT,9902.94,2026-03-06 12:44:00,0,Normal
TX_008133d7,U_b3ba42,A_2d7045,WITHDRAWAL,1866.93,2026-03-13 01:20:00,0,Normal
TX_d7fc00c7,U_5d615d,A_85bdee,WITHDRAWAL,13917.32,2026-03-01 23:08:00,0,Normal
TX_dc9fb236,U_42c847,A_33c405,PAYMENT,9551.34,2026-03-07 02:51:00,0,Normal
TX_70799f9e,U_0efb0e,A_1b039b,WITHDRAWAL,10536.47,2026-03-04 23:50:00,0,Normal
TX_78eebec6,U_b1c514,U_9c7139,P2P_TRANSFER,1349.16,2026-03-12 22:27:00,0,Normal
TX_db123fe5,I_MSHWARI,U_f1519b,LOAN_DISBURSEMENT,5593.81,2026-03-05 17:20:00,0,Normal
TX_5942f3e4,U_cad6fe,A_202c13,WITHDRAWAL,5783.28,2026-03-05 05:25:00,0,Normal
TX_455e2034,U_63a5ff,U_d44f42,P2P_TRANSFER,13583.56,2026-03-10 05:54:00,0,Normal
TX_e8d1c485,U_5749c9,A_5b2e3e,PAYMENT,3900.1,2026-03-01 01:14:00,0,Normal
TX_9c804607,U_70f85d,U_0ce33a,P2P_TRANSFER,1168.02,2026-03-13 12:43:00,0,Normal
TX_1dd8d15c,U_c908eb,A_3b35f3,WITHDRAWAL,1137.33,2026-03-04 19:11:00,0,Normal
TX_5a0ee1d7,U_bc69a1,A_7b65a5,PAYMENT,14384.29,2026-03-01 14:06:00,0,Normal
TX_f64b9f42,U_2be840,A_6e863a,WITHDRAWAL,5325.45,2026-03-07 03:01:00,0,Normal
TX_85a3cc24,I_FULIZA,U_890f3b,LOAN_DISBURSEMENT,9886.38,2026-03-07 06:04:00,0,Normal
TX_206fcfdb,U_4c81be,A_eb65de,WITHDRAWAL,1877.73,2026-03-07 20:11:00,0,Normal
TX_668aacc6,U_95b83d,A_4f0aac,PAYMENT,4330.22,2026-03-01 03:29:00,0,Normal
TX_1b7dced1,U_787e84,A_e38ef2,PAYMENT,6485.28,2026-03-04 14:01:00,0,Normal
TX_d6c335af,U_699731,A_9c61db,PAYMENT,779.59,2026-03-11 11:55:00,0,Normal
TX_a5785344,U_04fcd9,U_6f316a,P2P_TRANSFER,7871.85,2026-03-12 16:25:00,0,Normal
TX_b2201a01,U_63d24b,A_35c369,PAYMENT,12454.62,2026-03-08 11:52:00,0,Normal
TX_493eae3f,U_c35589,A_962344,WITHDRAWAL,2949.82,2026-03-11 16:02:00,0,Normal
TX_df1931df,U_6ae39d,U_b1c4d6,P2P_TRANSFER,297.65,2026-03-06 19:41:00,0,Normal
TX_a825a887,U_3475dc,A_acc72d,WITHDRAWAL,554.29,2026-03-14 05:51:00,0,Normal
TX_f7709a40,I_FULIZA,U_f2c64a,LOAN_DISBURSEMENT,5816.07,2026-03-04 06:40:00,0,Normal
TX_c5efea49,U_00825b,U_4926bb,P2P_TRANSFER,7540.11,2026-03-12 11:26:00,0,Normal
TX_390e3876,U_6ced49,A_d6496e,WITHDRAWAL,2106.76,2026-03-12 11:37:00,0,Normal
TX_f62d488a,U_990dd7,A_e0ce2f,PAYMENT,12959.38,2026-03-10 17:58:00,0,Normal
TX_db9e247b,U_cc767d,A_8d5572,PAYMENT,13800.96,2026-03-13 11:27:00,0,Normal
TX_b24aa51b,U_55f117,A_8d5572,PAYMENT,5493.21,2026-03-09 18:42:00,0,Normal
